Date,MJD,BarIdx,OpenTime,CloseTime,ClosePrice,Quantity,Slope_1h,TurnOver_1h,Slope_2h,Label,Label_Predicted
2017-08-07,57972,19,14:15:01,14:29:59,39.53,358241,0.0481073553614248,0.3588915175995384,0.0238185688356691,1.0,0.0
2017-08-07,57972,20,14:30:00,14:44:59,39.59,681745,0.0835125901556183,0.4783935372186959,0.0316535831856237,1.0,0.0
2017-08-07,57972,21,14:45:00,14:59:59,39.57,484568,0.0682680151706481,0.5384766301211772,0.0391851892041881,1.0,0.0
2017-08-07,57972,22,15:00:00,15:14:59,39.61,544844,0.0555836280949641,0.5970565493364108,0.052421322824973,1.0,0.0
2017-08-07,57972,23,15:15:00,15:29:59,39.73,1087810,0.1161616161615954,0.8075496249278706,0.0809704412738614,1.0,0.0
2017-08-07,57972,24,15:30:00,15:44:59,39.68,1084003,0.1135073779795322,0.9236079053664168,0.081209846242696,1.0,0.0
2017-08-07,57972,25,15:45:00,16:00:00,39.7,3018748,0.0554295792390794,1.6547619734564338,0.0784632034632109,1.0,0.0
2017-08-08,57973,0,9:30:00,9:44:58,39.66,1986973,-0.0478710002519681,2.070840738603577,0.0573687277358302,1.0,0.0
2017-08-08,57973,1,9:45:01,9:59:59,39.86,1499938,0.1259763164524771,2.189746682054241,0.0768242764713662,1.0,0.0
2017-08-08,57973,2,10:00:00,10:14:59,39.98,1607797,0.2614379084966969,2.340870167339873,0.1178778389662843,1.0,0.0
2017-08-08,57973,3,10:15:00,10:29:59,40.05,2286358,0.3231462925851538,2.129563185227928,0.1447815686768269,1.0,0.0
2017-08-08,57973,4,10:30:00,10:44:59,40.22,1896428,0.2873922279145115,2.103439411425274,0.1890641920796532,1.0,0.0
2017-08-08,57973,5,10:45:00,10:59:59,40.29,2063190,0.2740749968854986,2.265947201384882,0.2433438305181832,1.0,0.0
2017-08-08,57973,6,11:00:00,11:14:58,40.31,1667949,0.2111538939262128,2.283302077322562,0.2549639123424016,0.0,0.0
2017-08-08,57973,7,11:15:02,11:29:59,40.29,1096256,0.0570861255894543,1.939937391806117,0.2301755385099145,0.0,0.0
