TradeDateIdx,Date,MJD,EarlyClose
1246,20201214,59197,False
1247,20201215,59198,False
1248,20201216,59199,False
1249,20201217,59200,False
1250,20201218,59201,False
1251,20201221,59204,False
1252,20201222,59205,False
1253,20201223,59206,False
1254,20201224,59207,True
1255,20201228,59211,False
1256,20201229,59212,False
1257,20201230,59213,False
1258,20201231,59214,False
1259,20210104,59218,False
1260,20210105,59219,False
1261,20210106,59220,False
1262,20210107,59221,False
1263,20210108,59222,False
1264,20210111,59225,False
1265,20210112,59226,False
1266,20210113,59227,False
1267,20210114,59228,False
1268,20210115,59229,False
1269,20210119,59233,False
1270,20210120,59234,False
1271,20210121,59235,False
1272,20210122,59236,False
1273,20210125,59239,False
1274,20210126,59240,False
1275,20210127,59241,False
1276,20210128,59242,False
1277,20210129,59243,False
1278,20210201,59246,False
1279,20210202,59247,False
1280,20210203,59248,False
1281,20210204,59249,False
1282,20210205,59250,False
1283,20210208,59253,False
1284,20210209,59254,False
1285,20210210,59255,False
1286,20210211,59256,False
1287,20210212,59257,False
1288,20210216,59261,False
1289,20210217,59262,False
1290,20210218,59263,False
1291,20210219,59264,False
1292,20210222,59267,False
1293,20210223,59268,False
1294,20210224,59269,False
1295,20210225,59270,False
1296,20210226,59271,False
1297,20210301,59274,False
1298,20210302,59275,False
1299,20210303,59276,False
1300,20210304,59277,False
1301,20210305,59278,False
1302,20210308,59281,False
1303,20210309,59282,False
1304,20210310,59283,False
1305,20210311,59284,False
1306,20210312,59285,False
1307,20210315,59288,False
1308,20210316,59289,False
1309,20210317,59290,False
1310,20210318,59291,False
1311,20210319,59292,False
1312,20210322,59295,False
1313,20210323,59296,False
1314,20210324,59297,False
1315,20210325,59298,False
1316,20210326,59299,False
1317,20210329,59302,False
1318,20210330,59303,False
1319,20210331,59304,False
1320,20210401,59305,False
1321,20210405,59309,False
1322,20210406,59310,False
1323,20210407,59311,False
1324,20210408,59312,False
1325,20210409,59313,False
1326,20210412,59316,False
1327,20210413,59317,False
1328,20210414,59318,False
1329,20210415,59319,False
1330,20210416,59320,False
1331,20210419,59323,False
1332,20210420,59324,False
1333,20210421,59325,False
1334,20210422,59326,False
1335,20210423,59327,False
1336,20210426,59330,False
1337,20210427,59331,False
1338,20210428,59332,False
1339,20210429,59333,False
1340,20210430,59334,False
1341,20210503,59337,False
1342,20210504,59338,False
1343,20210505,59339,False
1344,20210506,59340,False
1345,20210507,59341,False
1346,20210510,59344,False
1347,20210511,59345,False
1348,20210512,59346,False
1349,20210513,59347,False
1350,20210514,59348,False
1351,20210517,59351,False
1352,20210518,59352,False
1353,20210519,59353,False
1354,20210520,59354,False
1355,20210521,59355,False
1356,20210524,59358,False
1357,20210525,59359,False
1358,20210526,59360,False
1359,20210527,59361,False
1360,20210528,59362,False
1361,20210601,59366,False
1362,20210602,59367,False
1363,20210603,59368,False
1364,20210604,59369,False
1365,20210607,59372,False
1366,20210608,59373,False
1367,20210609,59374,False
1368,20210610,59375,False
1369,20210611,59376,False
1370,20210614,59379,False
1371,20210615,59380,False
1372,20210616,59381,False
1373,20210617,59382,False
1374,20210618,59383,False
1375,20210621,59386,False
1376,20210622,59387,False
1377,20210623,59388,False
1378,20210624,59389,False
1379,20210625,59390,False
1380,20210628,59393,False
1381,20210629,59394,False
1382,20210630,59395,False
1383,20210701,59396,False
1384,20210702,59397,False
1385,20210706,59401,False
1386,20210707,59402,False
1387,20210708,59403,False
1388,20210709,59404,False
1389,20210712,59407,False
1390,20210713,59408,False
1391,20210714,59409,False
1392,20210715,59410,False
1393,20210716,59411,False
1394,20210719,59414,False
1395,20210720,59415,False
1396,20210721,59416,False
1397,20210722,59417,False
1398,20210723,59418,False
1399,20210726,59421,False
1400,20210727,59422,False
1401,20210728,59423,False
1402,20210729,59424,False
1403,20210730,59425,False
1404,20210802,59428,False
1405,20210803,59429,False
1406,20210804,59430,False
1407,20210805,59431,False
1408,20210806,59432,False
1409,20210809,59435,False
1410,20210810,59436,False
1411,20210811,59437,False
1412,20210812,59438,False
1413,20210813,59439,False
1414,20210816,59442,False
1415,20210817,59443,False
1416,20210818,59444,False
1417,20210819,59445,False
1418,20210820,59446,False
1419,20210823,59449,False
1420,20210824,59450,False
1421,20210825,59451,False
1422,20210826,59452,False
1423,20210827,59453,False
1424,20210830,59456,False
1425,20210831,59457,False
1426,20210901,59458,False
1427,20210902,59459,False
1428,20210903,59460,False
1429,20210907,59464,False
1430,20210908,59465,False
1431,20210909,59466,False
1432,20210910,59467,False
1433,20210913,59470,False
1434,20210914,59471,False
1435,20210915,59472,False
1436,20210916,59473,False
1437,20210917,59474,False
1438,20210920,59477,False
1439,20210921,59478,False
1440,20210922,59479,False
1441,20210923,59480,False
1442,20210924,59481,False
1443,20210927,59484,False
1444,20210928,59485,False
1445,20210929,59486,False
1446,20210930,59487,False
1447,20211001,59488,False
1448,20211004,59491,False
1449,20211005,59492,False
1450,20211006,59493,False
1451,20211007,59494,False
1452,20211008,59495,False
1453,20211011,59498,False
1454,20211012,59499,False
1455,20211013,59500,False
1456,20211014,59501,False
1457,20211015,59502,False
1458,20211018,59505,False
1459,20211019,59506,False
1460,20211020,59507,False
1461,20211021,59508,False
1462,20211022,59509,False
1463,20211025,59512,False
1464,20211026,59513,False
1465,20211027,59514,False
1466,20211028,59515,False
1467,20211029,59516,False
1468,20211101,59519,False
1469,20211102,59520,False
1470,20211103,59521,False
1471,20211104,59522,False
1472,20211105,59523,False
1473,20211108,59526,False
1474,20211109,59527,False
1475,20211110,59528,False
1476,20211111,59529,False
1477,20211112,59530,False
1478,20211115,59533,False
1479,20211116,59534,False
1480,20211117,59535,False
1481,20211118,59536,False
1482,20211119,59537,False
1483,20211122,59540,False
1484,20211123,59541,False
1485,20211124,59542,False
1486,20211126,59544,True
1487,20211129,59547,False
1488,20211130,59548,False
1489,20211201,59549,False
1490,20211202,59550,False
1491,20211203,59551,False
1492,20211206,59554,False
1493,20211207,59555,False
1494,20211208,59556,False
1495,20211209,59557,False
1496,20211210,59558,False
1497,20211213,59561,False
1498,20211214,59562,False
1499,20211215,59563,False
1500,20211216,59564,False
1501,20211217,59565,False
1502,20211220,59568,False
1503,20211221,59569,False
1504,20211222,59570,False
1505,20211223,59571,False
1506,20211227,59575,False
1507,20211228,59576,False
1508,20211229,59577,False
1509,20211230,59578,False
1510,20211231,59579,False
